"","long","lat","el","dc","air_temp","smb","rating"
"35623267",44,-71.506,2476.5,258.396827901445,250.38540153337,92.81363,1
"35726472",43.994,-71.524,2487.5,259.489401261048,250.313605193308,51.896939,1
"35815033",43.988,-71.542,2498.5,260.593252789811,250.252225060026,151.509548,1
"35918268",43.982,-71.56,2506.5,261.70823929687,250.200419152249,176.41969,1
"36006565",43.975,-71.578,2510.5,262.807388490754,250.158117917186,14.743447,1
"36109480",43.969,-71.596,2510.5,263.944390391788,250.123090849117,28.458962,1
"36197656",43.963,-71.614,2510.5,265.092103412689,250.095365384339,39.219576,1
"36285861",43.957,-71.631,2513.5,266.176988904558,250.075541943065,69.731786,1
"36388780",43.951,-71.649,2521.5,267.345188776999,250.001716023337,148.065625,1
"36476955",43.945,-71.667,2532.5,268.519939230038,250.001639138183,231.979145,1
"36594488",43.941,-71.687,2547.5,269.899753243714,250.003778796469,97.504615,1
"36667942",43.932,-71.703,2554.5,270.861120334341,250.012771772158,67.597075,1
"36770535",43.926,-71.721,2559.5,272.059179229843,250.022399068054,34.938685,1
"36858201",43.921,-71.739,2560.5,273.292578673261,250.033676723869,48.342049,1
"36945670",43.913,-71.757,2560.5,274.459463104585,250.048975795255,119.888047,1
"37047744",43.908,-71.775,2562.5,275.712037727021,250.063497956733,84.944548,1
"37135292",43.902,-71.793,2565.5,276.948693873591,250.079459634506,65.751817,1
"37222842",43.895,-71.81,2569.5,278.088076543981,250.095421165559,74.847322,1
"37310279",43.883,-71.828,2572.5,279.19056654032,250.114007580786,77.236117,1
"37412392",43.883,-71.846,2577.5,280.598760386791,250.125517525523,111.433005,1
"37514705",43.877,-71.864,2585.5,281.867700203572,250.138543854036,131.983057,1
"37602473",43.871,-71.882,2599.5,283.145542473148,250.149733595077,133.877764,1
"37704906",43.864,-71.9,2616.5,284.408093288586,250.159195654041,172.403889,1
"37792920",43.857,-71.918,2626.5,285.67962878765,250.166562846785,112.85408,1
"37895860",43.851,-71.936,2633.5,286.983778854089,250.17183717167,51.63475,1
"37984216",43.846,-71.954,2635.5,288.319950699699,250.17536069808,51.212927,1
"38072908",43.839,-71.971,2637.5,289.535832150081,250.177880463295,59.417688,1
"38176661",43.833,-71.989,2643.5,290.86451998486,250.179353477899,88.477717,1
"38265736",43.826,-72.007,2652.5,292.17816958146,250.179851366752,116.30767,1
"38369852",43.82,-72.025,2663.5,293.52308571468,250.17982193547,119.40982,1
"38459161",43.815,-72.043,2671.5,294.898694484483,250.179015240471,113.514828,1
"38563160",43.807,-72.061,2675.5,296.213756029284,250.177468252133,136.178771,1
"38652266",43.801,-72.079,2676.5,297.582113382342,250.17508576446,159.080789,1
"38756509",43.794,-72.097,2677.5,298.935660034754,250.171829276383,130.686068,1
"38845983",43.788,-72.115,2681.5,300.319162175915,250.167302823399,118.513972,1
"38950418",43.782,-72.133,2688.5,301.710005697148,250.16153979143,114.774232,1
"39039944",43.776,-72.15,2697.5,303.022923661429,250.155002581729,134.054052,1
"39129544",43.768,-72.168,2706.5,304.384268340208,250.147307385552,97.172782,1
"39219232",43.76,-72.186,2711.5,305.753257477598,250.138551665728,108.65041,1
"39323892",43.754,-72.204,2715.5,307.172714519443,250.12818529868,122.964735,1
"39413648",43.747,-72.222,2719.5,308.577700763823,250.117174392506,112.200738,1
"39518271",43.74,-72.24,2721.5,309.989731775756,250.105303958503,94.209869,1
"39607898",43.734,-72.258,2723.5,311.429737836056,250.092180267193,63.367255,1
"39712387",43.728,-72.276,2730.5,312.876309830517,250.073278305031,73.666373,1
"39801788",43.72,-72.294,2743.5,314.287873474673,250.057316791649,93.720211,1
"39890855",43.713,-72.311,2764.5,315.638852694421,250.040481619514,116.50242,1
"39979704",43.706,-72.329,2782.5,317.084237324755,250.020491106265,70.124658,1
"40083424",43.7,-72.347,2796.5,318.556433288294,249.997481395575,0.479179,1
"40172445",43.693,-72.365,2803.5,320.014570646912,249.971979427259,1.19562,1
"40276361",43.686,-72.383,2806.5,321.479023399463,249.942821864643,16.731894,1
"40365425",43.679,-72.401,2810.5,322.949705092736,249.909287270353,42.307789,1
"40469247",43.672,-72.419,2817.5,324.426530478924,249.870574790857,60.439467,1
"40558248",43.666,-72.436,2824.5,325.838875988028,249.82810383491,131.347441,1
"40647148",43.66,-72.454,2831.5,327.346828531461,249.776155408333,105.299645,1
"40751110",43.654,-72.472,2834.5,328.860414191138,249.716279238184,146.15388,1
"40840330",43.648,-72.49,2834.5,330.379555160837,249.647450409414,45.591138,1
"40944283",43.642,-72.508,2840.5,331.904174777188,249.568621559454,28.38416,1
"41033152",43.635,-72.526,2853.5,333.415216913567,249.479338423756,9.771457,1
"41136660",43.629,-72.544,2869.5,334.950696778656,249.377402975843,10.232254,1
"41225429",43.621,-72.561,2879.5,336.362001406947,249.270549384492,15.453482,1
"41329065",43.613,-72.58,2882.5,337.962982642737,249.135988407594,48.020747,1
"41417793",43.605,-72.598,2882.5,339.47759809385,248.993878768561,73.945006,1
"41506659",43.597,-72.615,2883.5,340.905015813416,248.846247340392,78.224781,1
"41595668",43.59,-72.633,2888.5,342.448609098152,248.674627886581,8.552562,1
"41684758",43.581,-72.651,2896.5,343.961199985491,248.489324919972,24.451836,1
"41788549",43.574,-72.669,2908.5,345.515270619813,248.289016118085,60.728771,1
"41877402",43.567,-72.686,2917.5,346.980669896736,248.088162614115,108.006561,1
"41966250",43.56,-72.704,2925.5,348.54446497052,247.864236156783,11.138474,1
"42055062",43.55,-72.722,2931.5,350.060394620617,247.281990790429,25.347418,1
"42158723",43.543,-72.74,2936.5,351.634242395047,247.038659628677,26.1508,1
"42247617",43.535,-72.758,2940.5,353.195500277826,246.674003836421,92.762649,1
"42351321",43.528,-72.776,2941.5,354.778892055757,246.433453524616,105.252708,1
"42440146",43.521,-72.794,2943.5,356.36690047358,246.200144557239,179.165424,1
"42543833",43.513,-72.812,2950.5,357.942487683826,245.976675785498,181.0143,1
"42617952",43.505,-72.829,2955.5,359.427392475118,245.77624214372,53.458571,1
"42721820",43.497,-72.847,2960.5,361.012171691765,245.576433558474,55.537273,1
"42825800",43.491,-72.866,2969.5,362.730621701893,245.380026048267,44.858217,1
"42915073",43.483,-72.883,2980.5,364.228514433762,245.218774902595,131.440532,1
"42989578",43.472,-72.9,2993.5,365.681315110601,245.071502448248,25.349141,1
"43093910",43.467,-72.919,3008.5,367.429324734512,244.920554348698,66.237349,1
"43198348",43.46,-72.937,3022.5,369.052485138989,244.792835360465,13.937664,1
"43288169",43.452,-72.955,3032.5,370.663677286766,244.679033960534,8.517855,1
"43378204",43.444,-72.972,3040.5,372.182180780907,244.583497810938,29.000701,1
"43483234",43.437,-72.99,3046.5,373.817490116901,244.493647281719,58.466991,1
"43573261",43.429,-73.008,3049.5,375.440999695425,244.415096137179,29.138665,1
"43663333",43.421,-73.026,3051.5,377.068605957218,244.346604156836,40.408179,1
"43768625",43.414,-73.044,3053.5,378.715766881601,244.286941914037,77.03515,1
"43858957",43.404,-73.062,3057.5,380.320495191538,244.236105400785,155.944762,1
"43949169",43.397,-73.08,3063.5,381.975474466401,244.191742894422,101.686398,1
"44039316",43.389,-73.097,3068.5,383.520783826868,244.155994523385,51.22115,1
"44144486",43.38,-73.115,3072.5,385.152837986119,244.123657029196,110.52258,1
"44234541",43.373,-73.133,3077.5,386.818851937293,244.095695915618,100.574979,1
"44324552",43.364,-73.151,3080.5,388.458646844426,244.072328277194,83.261024,1
"44429636",43.357,-73.168,3081.5,390.033089898825,244.053205944258,142.311898,1
"44519799",43.348,-73.186,3086.5,391.680269446595,244.036225148621,136.389514,1
"44610019",43.34,-73.204,3092.5,393.345825460256,244.013988103454,81.373527,1
"44715245",43.332,-73.222,3096,395.014935480685,244.003488383392,105.139949,1
"44805551",43.327,-73.24,3099,396.730670869967,243.993876267443,77.825133,1
"44896142",43.316,-73.258,3101,398.36363643573,243.986396227945,83.047794,1
"45002130",43.307,-73.276,3108,400.028969964972,243.979561508355,58.607642,1
"45093268",43.299,-73.294,3116,401.71194640768,243.973457325075,87.551764,1
"45199901",43.292,-73.312,3127,403.412228372003,243.964543859613,97.510899,1
"45291516",43.283,-73.33,3138,405.087854993925,243.961165653998,55.039941,1
"45383145",43.276,-73.348,3146,406.794483632041,243.95804001008,58.343002,1
"45474666",43.267,-73.365,3155,408.376367072692,243.955672211195,54.53336,1
"45581490",43.26,-73.383,3166,410.089052685882,243.953464457827,35.307699,1
"45673085",43.252,-73.401,3175,411.791179482535,243.951784656437,24.152423,1
"45764736",43.244,-73.419,3181,413.496397447006,243.95054219133,22.244528,1
"45856305",43.235,-73.436,3184,415.0904445608,243.949764421066,47.325341,1
"45963067",43.227,-73.454,3187,416.801695457188,243.949207222298,58.897766,1
"46054575",43.219,-73.472,3190,418.515924334651,243.948918237487,56.032072,1
"46161311",43.211,-73.49,3195,420.233094198608,243.94886008563,67.108919,1
"46252663",43.203,-73.508,3199,421.953168594574,243.948924785382,104.434729,1
"46343714",43.195,-73.526,3200,423.676111599736,243.949359944313,68.750523,1
"46449642",43.187,-73.544,3200,425.401887814636,243.950169747471,103.46097,1
"46540605",43.179,-73.561,3202,427.028715238996,243.951433942206,108.667775,1
"46631553",43.17,-73.579,3205,428.747333014178,243.953488270641,82.760703,1
"46737639",43.163,-73.597,3208,430.493895795297,243.9562489742,78.219,1
"46828668",43.154,-73.615,3210,432.218115266503,243.960133957897,61.787071,1
"46919948",43.146,-73.633,3214,433.95751982887,243.964911769667,4.712237,1
"47026542",43.138,-73.651,3220,435.69955659558,243.970600979628,85.115286,1
"47117898",43.13,-73.669,3227,437.44419358971,243.975659432293,70.708962,1
"47209266",43.121,-73.686,3235,439.076786616873,243.98193769064,28.007408,1
"47315809",43.113,-73.704,3243.5,440.826508802563,243.988323698208,44.941624,1
"47407167",43.105,-73.722,3254.5,442.578738806149,243.994386742442,11.979117,1
"47513854",43.099,-73.74,3265.5,444.357158646779,243.99925880472,33.080285,1
"47605346",43.092,-73.758,3271.5,446.125932198842,244.003355145922,13.811861,1
"47712278",43.085,-73.776,3276.5,447.896968006346,244.006131284654,33.893177,1
"47804073",43.078,-73.794,3279.5,449.670238946405,244.007309079814,59.020877,1
"47911072",43.07,-73.812,3283.5,451.434170196471,244.006901125217,50.938972,1
"48002715",43.063,-73.829,3286.5,453.108625014971,244.004411668136,40.140353,1
"48109602",43.057,-73.848,3286.5,455.003197184213,243.998590871334,80.147099,1
"48201255",43.05,-73.865,3286.5,456.681687602668,243.991295974203,112.527363,1
"48308156",43.043,-73.883,3288.5,458.465653414336,243.980524057701,91.527306,1
"48399595",43.036,-73.901,3293.5,460.25170080022,243.966370223478,66.559394,1
"48506073",43.03,-73.919,3300.5,462.050912323275,243.887700151582,58.650526,1
"48597249",43.022,-73.937,3307.5,463.829942555482,243.855572126957,57.535959,1
"48704030",43.016,-73.955,3316.5,465.633051595673,243.816858600361,67.8624,1
"48795984",43.009,-73.972,3324.5,467.323153099224,243.774467396032,70.935235,1
"48903617",43.002,-73.99,3330.5,469.119095707188,243.722255975665,22.726316,1
"48995902",42.997,-74.008,3333.5,470.938492419379,243.661376313772,25.690344,1
"49103673",42.988,-74.026,3333.5,472.716781911231,243.592591281312,46.435627,1
"49211733",42.986,-74.045,3333.5,474.675845419247,243.507581747661,63.426588,1
"49304993",42.976,-74.063,3336.5,476.447498461883,243.418384574678,83.051006,1
"49414622",42.964,-74.081,3343.5,478.200493885044,243.221308681866,103.177405,1
"49493300",42.951,-74.099,3349.5,479.945664120795,243.097071411147,115.209237,1
"49603633",42.94,-74.117,3354.5,481.714146541203,242.96040221008,58.120304,1
"49698444",42.928,-74.135,3357,483.474745896986,242.812122139917,84.617137,1
"49777673",42.91,-74.152,3359,485.072112617999,242.662898271958,84.722633,1
"49856909",42.895,-74.17,3364,486.807809196094,242.494198355076,71.997599,1
"49967860",42.884,-74.188,3372,488.586345629782,242.315876877188,30.803688,1
"50063128",42.877,-74.205,3380,490.301770479293,242.140211037682,56.725868,1
"50142510",42.861,-74.223,3387,492.035141665225,241.950196103133,51.47841,1
"50253537",42.849,-74.242,3392,493.915766060736,241.745335467574,36.220048,1
"50332823",42.834,-74.259,3396,495.559189924338,241.561695280581,41.926486,1
"50428120",42.815,-74.277,3401,497.272139301282,241.368956919636,50.134668,1
"50507639",42.798,-74.294,3407,498.902020585281,241.190023549399,49.187276,1
"50603278",42.782,-74.313,3415,500.755311699709,240.99560949199,56.058216,1
"50683143",42.758,-74.331,3420,502.431104583251,240.820241375563,54.416294,1
"50794886",42.748,-74.35,3420,504.346502593264,240.643145030096,41.359473,1
"50858651",42.729,-74.367,3418,505.96946421662,240.495658926033,68.193711,1
"50954502",42.716,-74.385,3420,507.75606186677,240.34949967999,74.23787,1
"51066366",42.705,-74.403,3426,509.563001428039,240.214751736555,30.720186,1
"51146249",42.69,-74.421,3432,511.335944003317,240.092287493084,27.025871,1
"51242113",42.674,-74.439,3437,513.10245999086,239.897054214866,34.738965,1
"51338018",42.66,-74.457,3441,514.889235379384,239.809481258917,67.121632,1
"51433943",42.648,-74.475,3445,516.695815052251,239.731516617686,46.448098,1
"51545677",42.637,-74.494,3447.5,518.619401233142,239.561915375725,33.693913,1
"51641485",42.621,-74.512,3451.5,520.395405324084,239.515697564672,54.61497,1
"51721308",42.603,-74.529,3457.5,522.05032793225,239.478252059406,49.569762,1
"51816979",42.593,-74.548,3460.5,523.988789279078,239.441089274125,51.097968,1
"51928590",42.581,-74.567,3460.5,525.912165824323,239.409735545576,66.06966,1
"52024236",42.567,-74.585,3460.5,527.714169172998,239.384907231679,80.12842,1
"52119900",42.551,-74.603,3461.5,529.501721838723,239.36424981284,62.855995,1
"52199639",42.536,-74.62,3465.5,531.193049793827,239.347902733698,69.037847,1
"52311383",42.524,-74.639,3473.5,533.124606162491,239.33218229389,53.756851,1
"52407251",42.51,-74.658,3480.5,535.041902900254,239.319759594134,34.289652,1
"52519194",42.499,-74.677,3486.5,536.985386565996,239.309560716799,40.0307,1
"52599257",42.484,-74.695,3489.5,538.791757074784,239.302761784073,52.967376,1
"52695381",42.468,-74.713,3490.5,540.592353308758,239.29800750646,47.888995,1
"52791647",42.456,-74.731,3491.5,542.426440153457,239.294352004829,51.572763,1
"52888067",42.438,-74.749,3492.5,544.215678169083,239.293039688134,51.216814,1
"52968412",42.422,-74.766,3494.5,545.915448654279,239.292795071716,49.419988,1
"53080897",42.408,-74.785,3498,547.847167048019,239.290300910364,40.281434,1
"53177390",42.396,-74.804,3505,549.795984553641,239.292151858001,43.291888,1
"53257837",42.378,-74.821,3509,551.486646503535,239.294952399822,42.837897,1
"53354434",42.362,-74.839,3509,553.301901297659,239.297607468065,52.122868,1
"53451097",42.347,-74.857,3507,555.12658171882,239.30003317831,56.681203,1
"53547818",42.332,-74.875,3506,556.953175664454,239.302159993374,60.229967,1
"53644592",42.318,-74.894,3507,558.896571590222,239.303890715042,54.611523,1
"53757673",42.316,-74.911,3510,560.712712672863,239.304754088675,36.840591,1
"53822279",42.28,-74.929,3514,562.39445677513,239.306127248908,46.50144,1
"53919067",42.264,-74.947,3520,564.221884680343,239.30661667784,53.144503,1
"54015763",42.248,-74.965,3526,566.051246099395,239.306875960155,40.189834,1
"54112477",42.234,-74.983,3532,567.896362834412,239.306990646025,40.285005,1
"54193075",42.217,-75.001,3536,569.722547382705,239.307034302776,37.014188,1
"54305924",42.204,-75.019,3540,571.57793418696,239.307038455895,37.519789,1
"54386518",42.187,-75.036,3542.5,573.299759867569,239.307037020763,34.621453,1
"54467168",42.167,-75.054,3542.5,575.111535363204,239.307029216258,52.170339,1
"54580077",42.151,-75.073,3541.5,577.060276807704,239.307017285449,56.087717,1
"54644610",42.13,-75.089,3541.5,578.653425277171,239.307081219918,52.039616,1
"54741420",42.112,-75.107,3541.5,580.484815671098,239.30724899664,52.755205,1
"54838305",42.097,-75.125,3545.5,582.337496308528,239.30759574893,46.375471,1
"54919068",42.078,-75.143,3549.5,584.166303699255,239.308320469672,37.959602,1
"55015907",42.061,-75.161,3552.5,586.009811195105,239.309459155997,38.721776,1
"55112740",42.05,-75.179,3553.5,587.892688532794,239.310899366989,44.800993,1
"55225809",42.04,-75.197,3553.5,589.782947597144,239.312743380816,48.08966,1
"55322763",42.029,-75.214,3554.5,591.559561280751,239.314976221188,49.979647,1
"55419729",42.012,-75.232,3557.5,593.409090698576,239.318176096599,53.044401,1
"55500562",41.996,-75.25,3561.5,595.266430274188,239.32178419055,47.67381,1
"55597485",41.979,-75.268,3564.5,597.11938683391,239.32585540111,42.376919,1
"55694196",41.962,-75.286,3565.5,598.974058716934,239.330160345737,46.917879,1
"55790859",41.944,-75.304,3565,600.824537525759,239.334658473142,48.559266,1
"55871321",41.929,-75.321,3566,602.5855335374,239.338525223673,49.934969,1
"55967816",41.91,-75.34,3569,604.542410072929,239.330429554269,49.934969,1
"56080408",41.9,-75.358,3573,606.443939143398,239.329595567342,46.99589,1
"56160740",41.874,-75.376,3575,608.255526336977,239.329951646439,50.087085,1
"56224947",41.85,-75.392,3577,609.863128817076,239.295998599625,50.502745,1
"56305144",41.827,-75.409,3579,611.587510165057,239.287169801835,46.449353,1
"56401328",41.806,-75.428,3581,613.543118168063,239.273260808768,43.629358,1
"56481497",41.787,-75.444,3582,615.184425184318,239.258734235999,43.191046,1
